word	vol_lv	count
13072670	1	12
845725	2	93
898763	2	71
7431990	2	237
1069714	2	220
1021923	1	6
1097991	2	119
9420314	2	76
851066	2	93
13213392	1	18
18038459	1	8
6514190	1	11
9368492	1	8
828557	2	112
919999	2	110
12523982	2	57
829150	1	22
893221	2	137
899115	2	130
939971	2	50
968732	2	88
978214	1	30
1104936	2	46
6773115	2	48
929965	1	31
953539	2	153
884694	2	80
965772	2	235
1076206	1	13
7147145	2	115
1130074	1	8
848798	1	26
829138	2	114
832373	2	50
873713	1	24
888111	2	191
896757	2	117
897295	2	120
902336	2	41
904575	2	71
911622	2	219
941730	1	13
961175	1	18
967948	2	102
968759	2	120
976621	2	144
976872	2	70
981963	2	38
986382	1	17
992870	2	149
997224	2	39
1015848	2	77
1027608	1	30
1050906	1	15
1058378	2	53
1064755	2	123
1065122	2	186
1075178	2	53
1081017	2	130
1116670	2	51
1126830	2	33
6034968	2	65
7429135	1	23
12188584	2	114
13189919	2	97
13213486	1	28
13774745	1	17
13910885	2	50
14050616	1	10
1280383	1	5
883565	1	5
939694	2	39
1070815	1	6
1080041	1	8
8091237	1	27
9798829	1	9
13038662	1	10
1073718	2	112
822517	2	110
848961	1	27
916133	2	47
1004537	1	16
1026056	2	40
1035156	1	13
1088985	1	21
9487412	1	9
857390	2	198
880104	2	43
886971	2	91
890620	2	93
915679	2	107
937301	2	133
1004066	2	89
1110883	2	58
1135006	2	58
884145	2	68
949291	2	37
8065140	1	5
9526663	1	9
935770	2	53
1131500	2	100
823709	2	95
1102416	3	360
894186	2	32
972416	2	154
1018995	2	50
1132366	1	16
6034612	1	7
863917	1	20
1018174	2	66
9677479	2	44
9677878	1	28
5568987	2	33
1101589	2	105
6552844	1	21
7147142	2	68
13213202	2	50
13985925	2	46
949408	2	36
903560	1	11
927265	2	110
976463	2	42
1062321	1	13
1082090	2	51
5580525	2	81
7100965	1	7
16219026	1	5
908514	2	53
850645	2	265
868546	2	140
997702	2	102
1007316	2	51
1033869	1	22
1122115	2	199
1137181	1	22
1137387	2	260
5565304	1	27
13416452	1	24
13672334	1	6
14050382	1	7
8118581	2	52
947144	1	8
847374	2	107
933645	1	29
1000613	1	9
1024384	2	39
1046521	2	73
1102222	1	22
940839	2	38
1006250	2	197
866395	2	32
846429	2	32
866118	2	54
871604	1	22
840522	1	22
916654	2	84
1089881	2	79
1100125	2	137
8065240	1	7
859237	2	220
900370	2	267
904729	1	16
918683	1	30
1022562	2	38
1033857	2	112
1071329	1	13
1131977	1	23
1021377	2	45
12648549	1	20
867065	2	48
938141	2	145
12187910	2	32
10355424	1	11
2720756	1	7
899595	1	22
902806	2	72
911088	2	168
960613	2	213
1139023	2	90
5570406	2	62
13416167	1	21
13671857	1	26
820701	2	133
986492	1	14
1005107	2	48
1028289	1	7
5580335	1	18
9527161	2	238
850823	1	12
885997	1	10
6703753	1	7
1025399	2	59
1134736	2	40
965853	1	6
1023565	2	52
1047106	2	57
1078878	1	8
1090581	1	9
5589213	1	28
9676837	2	35
10344725	2	81
13190294	2	204
944837	1	22
825450	1	11
852282	1	15
5567954	2	40
6514011	2	66
9194664	2	72
9575554	1	18
15552556	1	10
882829	1	25
957828	2	60
1110692	2	145
6442520	2	128
9880518	1	26
10148925	2	38
836280	1	9
867259	2	43
969482	1	11
7115539	1	25
873044	2	73
991411	2	44
1011841	2	100
7168129	2	46
9297461	2	79
9527448	1	17
9856438	1	18
13210377	1	31
16729299	2	97
991530	1	8
5995603	2	159
9419443	2	118
9526892	2	213
12428216	2	49
12428284	1	27
7157395	2	182
1075007	2	93
883737	1	10
886926	1	29
971285	2	53
1055480	1	14
15597061	1	26
15972491	1	14
15973258	1	14
914957	2	231
998621	2	78
9526564	2	160
9655679	2	112
985071	2	34
15973301	1	8
832828	2	40
879008	2	93
938190	2	86
948945	1	5
1051990	2	38
1092071	1	28
1112761	2	75
998424	2	98
1085138	2	93
9931601	1	14
884686	2	228
920455	2	85
1121890	1	5
6548776	2	33
7467024	2	53
15660129	1	9
845419	1	5
946244	2	93
947068	3	330
1076597	2	82
8068620	1	10
10312199	1	12
9837058	2	33
819302	2	32
826117	1	13
828901	2	71
905239	1	20
910374	1	29
917786	1	24
1089954	2	307
1093697	2	113
17248747	1	10
929363	2	59
981374	2	86
999720	2	61
1010590	2	81
1027232	1	20
1065035	2	66
7025196	2	49
8203109	1	8
12383754	2	67
820888	1	20
1071538	2	62
5564901	2	167
1068270	1	16
15830972	2	92
823915	2	107
893830	2	41
965557	2	47
1050740	1	30
1058008	1	10
1084203	2	180
6463907	2	110
13007837	2	102
13134033	1	10
822348	2	72
947427	2	107
1021541	2	65
1022969	2	59
1043956	2	61
1053877	2	89
6904790	2	48
1074241	2	77
839299	1	21
872177	2	140
1137342	2	58
9420102	2	54
9527593	2	69
872729	3	329
904148	2	116
965050	2	88
1042118	2	64
1093359	3	342
1112873	1	28
6602381	1	27
9655381	1	24
819849	2	57
940108	2	272
960484	2	118
5573394	2	72
9802588	1	21
12692328	2	53
999973	2	90
825670	2	80
1043796	1	26
6919623	1	15
9526159	2	105
13876342	2	34
15687068	1	28
15687116	1	27
15778553	2	58
16769936	2	37
17290823	1	9
984353	1	18
938512	2	164
1026124	1	28
9834988	2	190
10121833	2	57
899391	2	44
969231	2	81
1100150	2	98
1116138	2	63
12188489	2	37
838733	2	240
928751	2	66
1008173	2	88
1067928	2	95
1086764	2	60
1102927	2	271
1108622	1	16
1139216	2	106
843280	1	7
9266883	1	6
962808	1	27
1099190	2	58
833458	2	196
870882	2	100
874753	2	39
999063	2	85
9419585	2	81
12131786	1	6
12132198	2	34
13416558	1	6
14025442	2	44
1026135	2	40
1040510	2	59
6464101	2	59
9827637	2	35
1000586	2	75
946964	2	160
1079482	2	63
1099157	1	27
830304	2	147
889994	1	16
906807	1	13
919681	2	312
927681	2	84
938511	1	26
954363	2	187
1084138	2	113
5573314	2	194
5995859	2	32
13006964	1	29
942817	3	392
994199	1	12
8015407	2	138
828727	1	13
919542	1	9
925448	2	44
997746	2	33
5570155	1	23
16769338	1	10
819649	1	12
5570977	1	9
986648	2	39
1043506	2	45
8293470	2	77
7168739	2	68
996506	2	157
1077018	2	42
6395947	2	53
830801	1	10
877288	1	15
902859	1	8
1066943	2	34
949345	2	43
968018	1	13
1069181	2	66
6464120	2	32
997089	1	19
890458	1	28
912147	2	80
946682	1	17
1004054	2	55
1094507	1	14
6391280	2	55
13002975	2	87
1029605	2	39
1092289	1	28
8018962	1	5
826265	2	77
827911	1	25
871208	2	81
1049133	2	137
1083493	2	67
874774	1	14
1099653	1	14
843450	2	145
922961	1	17
926252	1	25
1034003	1	9
1109463	2	59
1122532	2	61
5565371	2	36
9445755	1	5
952698	2	304
907993	2	88
961458	2	239
5583751	2	126
952893	2	72
924129	2	58
975512	2	45
1077588	2	282
1109136	2	118
5588365	2	40
1024643	1	28
835796	2	79
8090547	1	20
13876348	2	68
6633045	1	25
13417139	2	57
888493	1	10
1027849	2	100
15973019	1	6
18244453	1	6
1128698	2	145
1060318	2	105
1006664	2	111
843338	2	64
7167967	2	132
9527421	2	46
9677116	2	40
12782139	1	25
820321	2	244
875093	1	15
1094371	2	190
5979833	1	19
9297319	2	39
1325129	1	8
1389474	1	7
861038	1	11
9446827	1	30
1128828	2	101
1091976	3	407
1032482	1	9
1131900	1	26
12330557	1	19
857966	2	40
980777	1	11
1010167	1	9
6979317	1	16
15572722	1	15
372396	1	29
833351	2	169
987466	2	73
12352056	1	16
848971	2	134
1018631	2	84
9655286	2	69
846412	1	10
847614	1	10
912669	2	48
1051052	1	20
925275	2	64
1128333	2	112
10251182	2	60
1114483	2	92
13007846	2	151
13876624	2	34
1088552	1	16
6602524	2	39
1006586	2	64
846262	1	14
921167	2	47
988439	2	75
993592	2	226
1051505	1	26
998112	1	25
1011809	1	29
854920	2	112
887527	1	5
937570	1	7
992362	2	49
993295	1	14
1000736	2	133
1043363	1	10
1047349	2	66
1130716	2	163
6513714	1	21
9526628	2	123
12812474	2	96
883783	2	88
1121603	2	132
831587	2	101
949023	2	94
961851	2	105
963686	2	140
999189	2	52
893072	1	26
1109762	1	6
10356587	2	76
13189492	1	7
13212988	1	8
13769186	1	21
13956957	1	8
937928	2	235
979975	1	7
1043928	1	11
12188280	1	7
1517263	1	8
1696706	1	14
867008	2	68
12330630	2	47
1018859	2	243
1095218	2	48
9419422	2	86
13986029	1	6
873572	1	11
12352319	1	6
13671520	2	40
900842	2	220
973366	1	27
974327	2	50
999548	1	28
1002576	1	31
1016785	2	34
1049084	1	15
1055820	1	7
5995967	1	27
895930	2	300
1017294	2	45
1017535	2	36
1047557	2	62
7441057	1	22
1119784	2	76
18006036	1	11
18006037	1	10
935218	2	83
849505	2	141
870158	1	26
894260	1	14
906658	2	143
920337	2	51
943699	1	23
1012627	2	62
1051764	2	37
1059256	1	10
1063140	2	80
1123772	1	24
6633075	1	29
6979485	2	110
12810227	2	35
13159268	2	56
13416358	1	10
13416937	2	66
832394	1	29
1011884	2	267
1108070	2	54
13039653	2	33
823795	1	17
973150	1	24
1000870	1	11
1060452	2	35
952841	1	29
967629	2	32
920191	2	123
934030	1	15
943837	2	86
967551	1	21
989250	1	10
997150	1	7
1020623	2	38
1022914	1	7
1039669	1	24
1048435	1	30
1061511	1	12
1066953	1	14
5592779	2	69
13007509	1	26
13158780	1	14
13876775	1	17
883859	1	31
893676	2	51
920674	1	15
929614	2	41
977928	2	52
991358	2	82
1006063	2	91
1012199	1	31
6553330	1	14
6979545	2	195
9575275	1	10
859259	2	60
870843	2	44
876806	2	93
1024231	2	49
1073706	1	27
1077429	2	110
1096548	2	46
12385586	1	14
1105120	2	114
909338	2	176
984251	1	6
1025831	2	86
15452498	1	23
937489	2	106
951951	2	63
6442716	2	32
8062696	1	17
1775642	2	46
1958387	1	8
2028657	1	8
10314350	1	8
1019820	1	19
1106684	1	5
6961390	2	48
9265288	2	100
9707528	1	13
6463949	2	75
6463900	2	83
865948	1	23
854965	2	87
13876757	1	6
855674	1	9
892696	1	24
823266	2	72
858967	2	40
992029	2	38
1051542	2	52
957057	2	34
12648940	2	35
819749	1	10
826695	2	155
828048	2	43
959987	2	109
969050	1	20
994614	2	67
997423	2	58
1007462	2	48
1011141	2	114
1042419	1	14
1076516	2	63
5567325	2	64
6533581	2	88
6632472	2	38
8205618	1	27
13039529	1	17
1035222	2	43
9420082	2	80
1030577	2	35
1105847	1	5
9655555	1	6
912902	2	255
9655716	1	28
10456581	1	7
939442	2	125
1035390	1	25
1011861	2	55
1033046	2	197
1046910	2	52
1121011	1	11
822470	2	79
1023868	2	95
1050915	2	108
1136988	2	167
1137273	2	35
13417501	1	22
842426	1	23
901287	2	49
1042685	1	31
1043338	2	82
1105450	2	85
13876915	1	19
883616	2	141
936685	2	102
991024	2	120
991580	2	65
1048955	1	15
1049998	2	57
1074612	2	87
5577022	2	190
9527558	2	74
12352250	1	23
12385375	2	53
13115808	2	57
15626756	1	8
824784	1	11
857965	1	5
898394	2	46
904779	1	15
911301	2	60
1100552	2	43
1127611	2	73
7025094	2	148
13213439	2	45
13511653	1	5
905690	2	80
931716	1	20
934625	1	21
876521	2	51
984314	2	45
1049920	2	62
1038024	2	43
966243	1	23
1136237	2	63
7167963	2	72
932813	1	30
1097570	1	7
5591423	1	13
829928	2	63
982755	2	129
1028890	2	63
1091380	2	37
5572738	2	212
6396101	1	5
6773015	1	13
7148633	1	21
13774737	1	10
1136102	2	49
10308799	1	9
13910384	2	36
871470	2	52
920200	2	95
925012	1	9
977791	2	59
9419403	1	24
10456376	1	19
824022	1	18
851888	1	7
924978	2	83
932754	1	5
934635	2	72
985353	1	16
1009813	2	44
1076200	1	7
1093468	2	33
1096747	1	13
1115963	2	56
1121213	2	127
1129554	1	29
9655482	2	87
12731702	2	35
12757007	2	97
12385227	1	18
1124971	2	217
1078385	1	22
921432	2	45
10456371	2	138
446206	1	20
486782	1	21
543862	1	5
554622	1	9
745278	1	5
907466	2	85
944454	2	128
13189981	2	38
13944659	1	21
15831403	1	24
843603	1	6
894591	2	78
961772	2	75
1096635	3	378
5564833	2	70
894917	1	7
6396108	1	18
9677200	2	43
869676	2	40
880284	2	104
900021	2	36
914557	2	36
925485	1	8
7135183	2	198
9553081	1	20
9297511	1	29
10456957	1	5
12188199	1	11
842475	1	19
13776981	2	34
1130357	1	21
947200	2	126
1016863	2	97
1121321	2	95
9553176	1	13
17330421	1	16
861113	2	35
873916	2	192
939899	1	29
1048325	2	103
1068689	1	16
1116253	2	84
7410021	2	45
9420180	1	12
9796011	2	41
821219	2	129
952065	1	19
995454	1	13
1132693	1	5
931860	2	152
1092860	2	49
7147162	1	10
7441410	1	12
7441927	2	32
8358386	1	27
9297223	2	89
9419888	2	102
1042235	2	34
7025204	2	110
13842140	1	27
13842218	1	15
13944709	1	22
935798	1	23
953712	2	43
955070	1	8
12757653	2	71
830299	1	7
6553237	2	118
1123137	2	67
838562	1	7
895478	2	49
896379	2	41
943439	2	58
1104695	2	174
5568844	1	17
877539	1	23
1036106	2	53
1050686	2	84
1056212	2	144
9446580	1	6
934131	2	128
971147	1	26
1053039	2	38
887078	2	51
845677	2	55
1041248	1	28
5569379	2	185
824072	2	102
925579	2	111
949321	1	28
988421	2	78
1072519	2	140
1115139	2	71
7441191	2	53
819400	2	71
837339	2	107
888186	2	80
911432	2	35
929472	2	136
963286	2	56
977867	2	94
1003321	2	62
1063568	2	55
1091793	2	92
1096602	1	15
1113768	2	154
1135552	2	261
6034964	3	374
6513994	1	23
9337958	2	62
10456645	1	24
13115239	1	8
13944842	1	18
1113554	1	21
13513220	1	13
927379	1	16
933303	2	232
994825	2	58
15483600	1	18
995554	1	26
13511722	3	343
834382	2	134
894414	2	68
907099	3	382
932931	2	38
990840	2	53
1049412	1	22
1064892	2	170
1085447	2	65
1123254	2	202
999263	1	20
1007185	1	15
7143614	1	25
9337142	2	69
849003	2	299
903191	2	62
6391484	1	22
13671963	2	34
15452546	2	49
15596429	2	57
17105257	2	105
892618	2	97
1034028	2	90
1038463	1	23
1044781	2	42
1059823	2	82
1124352	2	68
1133523	2	52
12263590	2	37
841584	2	55
860362	2	68
869857	2	193
1115187	2	57
6978854	2	53
9527224	2	42
9677740	1	28
912117	2	34
1078478	2	36
962820	1	7
966755	1	13
1081751	1	14
6551913	2	53
1039672	2	107
1050238	2	100
8119063	1	21
12649133	2	34
826597	2	196
828385	1	22
855936	1	10
873782	2	114
897296	1	5
935200	2	90
1069268	2	76
1075918	2	134
1117382	2	80
5585701	2	273
10285149	2	144
10285187	2	127
13133815	2	55
15452531	2	47
15452677	2	56
1124241	1	10
1126230	1	8
10255549	1	8
1036081	2	126
826952	2	153
840764	2	95
913689	2	39
941295	2	112
1054539	2	179
1124732	2	47
9487420	2	44
15687069	2	36
12781869	2	62
991999	2	214
876396	2	32
1114465	1	15
1125800	1	21
13513241	1	13
12731667	2	96
858001	2	80
860106	2	45
865237	1	8
887264	1	26
891894	2	76
898214	2	70
904316	1	18
921245	2	39
925145	2	51
934574	1	11
936851	2	82
938690	2	133
982852	2	40
988783	1	18
989881	2	56
1045885	2	39
1103808	2	146
5568011	2	49
5569601	2	60
5569935	1	23
5571328	1	29
6533878	2	118
6534406	2	100
7167025	2	56
9526883	1	10
9803472	1	18
9911514	1	18
10149686	1	16
880168	2	74
6551951	1	17
8205577	2	64
13876747	1	7
13986854	1	20
6979393	2	72
971242	2	34
1043006	2	249
15926911	2	54
994607	1	31
12384804	2	45
13007356	2	46
826972	1	9
899766	1	19
1030538	1	7
9859219	2	69
844916	2	34
849288	2	88
1115911	2	51
6979758	2	36
12301632	1	20
820788	1	30
892556	2	101
1037020	1	25
894258	2	40
12600085	1	12
1046789	2	97
6443350	2	107
10285185	2	113
1020756	1	14
968713	2	117
990866	1	19
9835960	2	89
9836693	2	82
9574981	1	8
820075	1	29
855257	2	46
863324	2	77
941939	2	53
1025259	1	13
1029983	2	61
1041297	2	54
1085480	1	17
1137010	2	108
5568800	2	86
7429099	1	12
9859111	2	121
1039927	2	52
948239	2	70
1124386	1	19
9213586	2	42
9859017	2	74
973629	1	9
986928	1	19
13115915	2	51
835309	1	23
858610	1	19
860903	2	62
908438	1	5
946077	1	8
1000368	1	20
1087699	1	14
935993	2	171
5591939	2	87
898572	1	19
1000165	1	20
1027330	1	28
841478	2	103
861256	2	56
1002418	2	69
898388	1	5
900482	1	22
891463	2	71
1088560	2	45
10180397	2	41
1130877	2	59
15971883	2	36
962407	2	80
12427460	1	30
926884	2	84
961421	1	18
994766	1	12
1030981	2	228
1094140	1	17
12263085	1	29
13038682	1	9
13115481	1	12
15717171	1	11
847065	1	22
877180	1	12
938165	2	52
1062286	2	55
1124403	1	28
932197	1	7
1002516	1	31
7433930	2	43
1074040	2	139
853041	2	121
9859041	1	28
10456539	1	23
13038931	1	22
13115554	2	33
13115667	2	82
13115727	1	26
887529	1	20
924531	2	184
987615	2	63
6514042	2	74
940095	2	35
1009769	2	85
1033651	2	99
1122085	2	108
6424320	1	8
960278	2	106
965613	2	45
987997	1	27
995645	2	165
1017910	1	6
1021057	2	46
1034567	2	66
1043035	2	250
1067795	2	112
1083331	1	10
6961661	1	22
13115950	2	50
14050714	2	70
1116589	2	84
871011	1	8
1002240	1	14
1060292	2	100
838842	2	118
1054047	2	108
13671473	1	16
832937	2	83
883562	1	18
1001656	2	44
1030409	2	155
1030913	2	41
1041512	2	101
1097792	2	113
9445549	2	91
13115938	2	59
855626	2	46
950824	2	314
1038886	1	12
1001033	1	29
1074519	1	12
1110031	2	161
5570627	1	24
6513658	2	95
9858920	2	95
1048272	2	152
6442672	1	7
861792	2	274
897605	2	41
928486	2	88
948190	2	110
15596866	1	11
17900967	1	11
907141	2	73
1025468	2	78
1046500	2	74
1106271	2	282
1112941	2	70
1010951	1	11
1043837	2	226
9832156	2	106
12696013	1	14
827939	1	19
1000170	2	43
9858784	2	38
7168895	2	57
10149851	1	9
8019060	1	8
885686	2	82
906763	2	275
938319	2	137
1018907	1	5
7409941	2	91
13672224	2	52
13876397	1	21
15596617	1	27
873023	2	41
907764	2	36
850678	2	35
884950	2	48
1056819	2	37
1118598	3	372
12525247	2	55
1063321	1	11
8119097	2	108
15924949	1	7
16809204	1	7
936723	2	128
15629778	2	133
852793	2	62
1113189	2	132
12949757	1	21
16055904	1	15
6442975	1	19
13095256	1	27
13095304	1	28
851644	2	57
1137100	2	38
961379	2	46
1026482	2	39
1139901	1	6
971703	1	31
1027480	2	32
1092092	2	45
1124200	2	45
1127495	2	46
6978909	1	14
822944	2	37
832311	1	30
855422	2	45
871312	1	7
985922	2	37
1038504	1	15
7467081	2	147
15737472	2	39
893701	2	67
7168233	2	36
8068898	2	35
953951	1	23
1028719	1	6
1053051	1	28
1071812	2	49
13115582	1	25
13986405	2	34
988508	2	90
1098190	1	11
9368447	1	6
1134222	2	96
10150249	2	88
940631	2	270
6463721	2	38
942654	2	47
1021709	1	22
1045584	2	32
6039740	2	56
8293897	2	44
10282626	1	5
880228	2	109
939312	2	39
991949	2	89
997083	2	53
999142	2	56
1065903	2	65
1130286	2	58
7463645	1	22
9552939	2	50
12582361	2	47
849129	2	111
9677377	2	59
955888	2	60
9296853	2	70
15452812	2	206
15830568	1	19
1066882	2	55
1132298	1	18
1134554	2	75
5572234	2	108
10311868	2	42
1047368	1	6
1055382	2	50
1059278	1	5
9655294	1	31
13039978	1	26
824188	1	10
848329	2	115
1104785	1	20
948249	2	36
8249246	1	6
12695549	1	8
934112	2	98
947658	2	138
933918	2	78
918150	2	34
10457403	1	24
15483641	2	44
998666	2	144
1046968	2	121
891134	2	48
928608	1	9
1012266	1	7
935122	1	10
961210	1	12
989144	2	78
1054761	1	22
13133754	1	9
873980	2	61
892166	2	75
922715	1	15
934087	1	24
941024	1	7
1049918	2	70
1063824	1	14
1111035	2	62
1138024	2	98
8019592	2	57
13671425	1	10
1081805	1	17
5980723	1	10
5980792	1	19
8249256	1	15
8249403	1	7
1115896	2	43
824011	1	24
835482	2	41
9803433	2	71
1054088	2	122
881282	1	17
954778	2	92
1105282	2	35
1112824	2	126
1126703	2	93
9242918	3	318
5569051	1	5
10121578	1	24
928555	2	130
938478	2	68
962967	2	71
1119261	2	111
1133926	2	121
9802643	2	145
9858585	2	58
950170	2	51
992826	2	100
1048849	2	136
15926885	2	163
872568	2	44
1083813	2	43
881442	2	32
987121	1	20
1037210	1	15
10309725	2	78
10457532	2	135
893815	1	8
9878889	1	16
9677435	2	78
1127896	1	13
1068137	1	6
1013565	2	40
1109981	2	111
829291	2	290
923334	1	6
924059	1	7
1061747	2	67
5995311	1	14
6463521	1	6
6463561	1	6
882826	2	121
1129296	2	39
937736	2	82
1003916	2	57
5565187	2	53
5996088	1	7
10285303	2	117
15716156	1	8
15716401	1	8
861021	2	65
13095095	1	13
13095519	1	17
1017075	2	47
1020112	2	130
9526311	2	35
10344967	1	15
982681	2	38
1051686	2	52
1125123	2	219
852015	2	56
1132204	2	69
9527264	1	17
1111684	2	61
6919082	2	100
941722	2	37
994923	2	44
1026362	2	92
1079976	2	107
1096714	1	7
1120361	2	77
5591359	2	101
15830936	1	6
855434	2	56
868712	1	24
943737	1	8
980120	2	36
998679	2	91
1055222	1	11
1091410	2	89
1116773	2	81
1135447	1	26
8091551	1	9
835604	1	27
1038039	1	14
1129535	2	33
9526439	1	17
9526685	1	7
12987835	2	45
1074546	2	48
941943	2	106
6602335	2	82
9802529	2	80
981591	2	139
928589	2	74
1008288	2	97
1010573	1	26
1087106	2	46
1095329	2	132
825170	2	98
7111779	1	23
1042966	1	23
1087096	1	28
6396562	2	43
12330431	1	15
5579988	1	5
843948	1	25
859856	1	17
956681	1	7
1126711	2	47
9677305	1	17
862671	2	58
870871	2	101
917857	2	56
970919	1	31
1001266	2	190
1038684	2	146
1087660	2	89
9796639	1	20
8118758	1	16
9553323	1	21
984140	2	61
867215	2	93
1112043	1	20
872369	1	15
843031	1	23
844468	1	19
880530	2	50
904414	2	32
13944991	1	12
1012530	1	14
1039923	2	46
1073086	2	99
933208	1	31
896444	3	463
989693	2	48
1075232	2	66
15483490	1	14
9527187	2	76
829550	2	103
1060374	2	53
1115006	2	90
8011291	2	117
9835947	2	167
15716275	1	9
9526893	1	27
15596998	2	64
937454	2	69
1094275	1	9
819906	1	20
944439	2	40
1044125	1	5
1103147	2	80
1790796	1	5
857276	2	140
922307	2	207
1092669	2	59
9575321	2	41
12386122	2	79
980546	2	47
1132018	2	65
831125	2	89
874651	2	67
5570196	1	9
7409472	2	43
6703873	1	15
870658	2	43
896611	2	86
1027663	2	48
1030251	2	51
5996469	2	105
10149647	2	34
14025268	2	39
15596275	1	16
15831338	1	7
15863616	1	7
1117059	2	174
1039287	2	173
1044877	2	33
6904463	1	9
12731623	1	22
9796619	1	13
9796656	1	12
875633	1	27
907801	1	5
971886	1	11
997689	2	49
1039642	1	14
1058264	2	46
1068575	1	30
1083947	2	132
1110613	1	29
1123101	2	69
5566278	1	31
9836148	1	17
858892	2	78
885766	1	21
1070492	1	23
866149	2	114
947312	1	31
5567926	2	32
834715	1	19
858352	1	25
967611	1	17
1044724	2	185
15831223	1	21
894791	2	41
926422	2	178
1007152	2	70
1105108	2	113
1138474	2	78
9420145	1	26
938049	1	15
957267	2	62
1026094	2	210
1069637	2	61
1100705	1	29
1128744	2	177
5591847	1	31
12263439	2	73
12695656	2	66
15778315	1	28
17105483	1	6
12425418	2	92
897088	2	160
9802532	1	16
9802776	2	87
834952	2	42
1054215	2	159
1062886	2	60
1068669	2	114
1109948	2	239
5568242	2	43
8019563	2	83
9676997	2	120
13008002	1	28
9553183	2	38
1079970	2	83
886621	2	76
12599639	1	14
987037	2	70
859077	1	22
1132956	2	192
957376	1	25
8249559	2	65
13113121	1	13
1013578	2	116
9575543	1	24
9526332	1	5
10311780	1	6
843911	2	90
1022011	2	121
1066251	2	67
6979516	2	87
10456466	1	11
12524245	2	95
884938	2	73
959272	2	131
1016797	2	39
1088345	2	69
1093301	2	32
1106346	2	34
1137508	2	60
9655676	2	83
13877020	1	25
16827662	1	7
931108	2	115
9222020	1	22
9297574	2	98
9420288	1	28
1069142	1	10
1103824	1	20
9878848	1	18
15800707	1	14
18055204	1	9
1105498	1	22
822483	1	15
1091981	2	54
12187399	1	6
7130941	1	13
6463832	1	5
822140	2	189
941754	2	46
972058	1	15
1102674	1	19
966619	2	37
989703	2	132
1135564	2	81
966166	1	14
1053566	1	18
1096315	2	41
12696205	1	6
824272	1	30
9363315	2	34
12808389	2	38
15511627	1	18
824080	1	26
883621	2	59
952539	1	15
1014155	2	58
1073677	1	6
1083219	2	32
6632489	2	44
7166566	2	46
7166915	1	12
9416653	2	86
9677173	1	16
917393	2	45
953620	2	63
1072257	2	34
1096851	2	71
8293900	1	21
837527	2	105
850743	1	15
896849	2	87
979778	2	51
1003523	2	56
1060327	1	28
1102332	1	11
1117470	1	6
6442539	1	5
6979773	1	25
13007838	2	46
985699	2	106
1034781	2	48
10356440	1	7
819747	1	5
847540	1	29
876603	1	13
909033	1	5
935834	1	16
968761	1	16
992265	1	12
995198	2	63
1019286	2	159
1073845	1	6
1134483	2	169
5565675	2	61
6773188	2	74
9487304	2	43
958940	1	20
1095998	2	46
841223	2	64
848666	1	11
869933	2	33
874236	1	11
875970	1	16
914868	2	37
922613	1	24
932041	1	29
950077	1	20
954250	2	45
963690	1	16
1029387	1	13
1048852	1	12
1056010	2	45
1058939	2	88
1073067	2	69
1082978	1	6
5570231	1	25
5570685	2	71
5571174	2	33
6513703	2	40
6904575	1	10
7157749	1	31
7159540	2	46
7443233	1	13
7466925	1	10
8118764	2	46
9527498	1	16
9677176	2	48
9677303	2	69
9932988	1	11
10356543	1	7
12757596	1	17
13007065	2	48
10204149	2	36
12384260	1	16
12384525	1	9
14019783	2	62
15925843	1	10
15926677	1	5
855302	2	78
9704627	1	14
899682	2	284
927159	2	56
1031525	2	63
9884484	2	196
994783	1	19
9655494	1	12
10121819	1	26
1059142	2	39
1076226	2	102
9527604	2	47
12302114	2	51
838663	1	16
871352	2	38
877338	1	25
885253	2	52
913214	2	47
940806	2	71
970382	1	19
1054783	2	43
1081853	3	376
1083760	1	11
1127255	1	14
1132426	2	78
7410370	2	52
9859137	1	8
6602264	2	51
9707340	2	145
15971546	1	24
989409	2	170
12172396	1	8
13653496	1	24
953106	2	63
1009029	1	12
1051040	1	27
1077008	1	8
6704320	1	12
927060	1	28
946489	2	100
958695	2	43
991230	2	45
1001555	2	32
6464208	2	150
5590765	2	45
885928	2	70
965555	2	83
7168058	2	164
12487687	1	9
6391504	2	58
893666	1	30
913089	2	69
1063175	2	53
5566469	2	48
10285003	2	59
12352035	1	11
12695973	1	9
13038913	2	110
870421	2	48
834547	1	12
862473	1	9
878676	2	59
945294	2	78
1064380	2	187
5567876	2	120
6554694	1	8
899963	2	45
985716	2	136
1120307	2	53
9526421	1	30
10457531	2	35
898034	2	91
902922	1	10
916050	3	344
917305	1	7
1068818	2	36
1122413	2	56
5564977	1	7
5575888	2	43
12132086	1	10
8068619	1	21
8181322	1	7
10356789	2	50
893802	2	115
962161	2	101
1075263	1	30
863779	1	10
937040	2	84
1010119	2	45
1036384	1	6
1056933	2	93
1109408	2	139
10149601	1	17
917031	2	49
9420212	1	31
1078967	1	8
1125497	2	101
855202	2	61
5590977	1	15
14025500	2	33
1000328	1	26
947316	2	174
951062	1	15
965138	2	86
1085295	2	61
6463724	2	92
1136958	2	78
1057312	1	31
841321	1	9
873331	2	45
7466935	1	23
8019916	2	74
8290421	2	305
6919515	2	51
878934	1	13
894039	2	60
1087832	2	40
6391535	2	46
927030	2	76
14025531	1	12
10456370	2	62
935610	1	10
6632695	1	12
820895	2	159
924820	1	21
