BASKET_ID,words
27865441822,"[821344, 821556, 821565, 840361, 844462, 844839, 849515, 859662, 862488, 865456, 865891, 869895, 870894, 877649, 879735, 882826, 890695, 893018, 901543, 904375, 913785, 931777, 931911, 931940, 936634, 945779, 968687, 981156, 983584, 998536, 1012873, 1029624, 1033234, 1035880, 1041119, 1042544, 1062966, 1070214, 1070716, 1071713, 1079292, 1085604, 1092552, 1100490, 1106523, 1113588, 1119089, 1120416, 1120616, 1131438, 5564763, 5565655, 5590613, 5981074, 6553210, 6554573, 6555249, 6979626, 7167908, 7409893, 9245413, 9337729, 9526666]"
29471315512,"[879755, 902094, 917742, 998666, 1040183, 1045779, 1071556, 1085604, 1096576, 1101173, 1110126, 1122358, 7144131, 7144132]"
31541246694,"[844165, 951590, 965766, 1049788, 1075470, 1076875, 1092026, 1096036, 1133018, 5585510, 9297403, 12731432]"
31623926220,"[844179, 858302, 874255, 965766, 984677, 1002033, 1044078, 1062966, 1075305, 6773196]"
31623926230,"[823721, 849098, 868984, 879977, 882190, 892383, 906502, 908531, 929751, 937555, 953386, 973916, 977166, 995722, 1000970, 1002033, 1006649, 1016800, 1017499, 1050883, 1103752, 5583547, 5584100, 5584645, 5585639, 5586642, 5586658, 5587043, 5588666, 6463423, 7167853, 9396680, 9419960, 12263604]"
31748155868,"[945456, 1068292, 12695224]"
31748155882,"[835530, 856553, 897306, 908283, 926905, 1016800, 1021562, 1051283, 1057762, 1084567, 1106523, 5568489, 5569157, 5569230, 10284944, 10285329, 10457110, 12301839]"
31748155891,"[886246, 926905, 1016800, 1055863, 1099164, 5565831, 5567307]"
31770056267,"[825994, 832503, 866140, 878996, 885863, 892573, 908531, 913785, 914577, 921504, 935770, 954778, 968713, 971922, 995639, 999971, 1023720, 1036681, 1048383, 1067695, 1082185, 1133018, 6463583, 6533843, 6534515, 6919165, 8068798, 9526564, 9527066, 9677656, 10285022, 12171656]"
31884061765,"[849590, 851287, 892573, 894439, 917816, 925624, 981776, 982785, 1002033, 1016800]"
32090865354,"[847207, 849264, 945456, 947858]"
32186857064,"[837270, 844462, 873902, 889319, 893018, 897343, 904360, 906502, 907099, 929751, 932562, 932956, 947654, 966832, 977166, 982785, 1002033, 1016800, 1017041, 1029624, 1053530, 1116460, 7167853, 9831711, 9831731]"
32478866353,"[860299, 901776, 1017363, 1101173, 6978909]"
32478866357,"[871513, 872146, 880150, 895166, 962206, 970747, 992650, 1012587, 1044078, 1068451, 1091499, 1095040, 1128240, 1138858, 6773219, 6979812, 8249513, 9526624, 9676759, 9677126, 9677270]"
32478866360,"[826249, 833025, 859075, 860299, 870929, 883404, 885858, 894511, 907099, 927841, 931777, 936897, 945652, 947797, 957063, 985742, 1002033, 1004906, 1016800, 1097497, 6463583, 9396680, 9677270, 12301100]"
32671845910,"[1123014, 12731432]"
33070812319,"[821976, 837005, 866871, 891141, 909894, 922907, 933637, 944317, 995004, 1012587, 1015247, 1016260, 1020604, 1023958, 1071713, 1073902, 1082185, 1086740, 1111986, 1132763, 6544219, 8249551, 9526626, 10285144, 12488030]"
33070812327,"[866063, 883670, 1043787, 1095710, 1124146, 9803596, 12171656, 12301475, 13040310]"
33658997397,"[840361, 850102, 858424, 859075, 859426, 865891, 869895, 883404, 887003, 894511, 904375, 908531, 911411, 918368, 931324, 938485, 989221, 992650, 998433, 1012587, 1023633, 1023958, 1034081, 1038692, 1040510, 1048383, 1061220, 1083721, 1096036, 1126895, 1133018, 6463583, 7409893, 12188582]"
33659597099,"[895743, 993638, 7024871, 7025362, 9926758]"
33824272143,"[844839, 847901, 877358, 908531, 913806, 916990, 928036, 942556, 943233, 952317, 1048440, 1076056, 1093030, 1097001, 1106073, 1132956, 1133018, 5564931, 9446691]"
34133710201,"[850801, 879977, 917033, 918335, 926905, 938485, 1023958, 1029743, 1099164]"
34338712627,"[863529, 908531, 918335, 985119, 1022053, 1037840, 1096794, 6979218]"
34812286398,"[923208, 1024051, 1044078, 1083268, 1133018, 9368339]"
35714335807,"[822140, 841762, 908531, 910439, 923746, 939401, 1022433, 1048383, 1082185, 1085604, 1091922, 1096036, 1107553, 1133018, 6463583, 6979221, 7160231, 10284944, 12810436]"
40595491962,"[821970, 833935, 838571, 846241, 855817, 859075, 863447, 873324, 873622, 878996, 893018, 894511, 897306, 899624, 902094, 903463, 904129, 909894, 913894, 916122, 923967, 937689, 948086, 961554, 963228, 963971, 967065, 980562, 992650, 995785, 1006277, 1014116, 1029624, 1029915, 1033142, 1033439, 1033800, 1034838, 1042544, 1068451, 1082185, 1100140, 1100705, 1102949, 1113792, 1116821, 9337133, 9521679, 9524291, 9705813, 9835606, 9837100, 12301100, 13007247, 15736860]"
40765877165,"[840361, 847966, 855914, 883404, 6391149]"
40765877179,[909349]
41352282887,"[821970, 835243, 871756, 889771, 992826, 1094686, 1118533, 7464084, 12524589, 12695224, 15972165]"
41352282892,"[824122, 846743, 870101, 915390, 975588, 13876342]"
41479936821,"[834484, 917033, 1008736, 1010582, 1016800, 1050310, 1106523, 1113780, 7025362, 12810393, 15592590]"
41479936830,"[1008622, 1051069, 1110572, 13671963]"
41506286648,"[824005, 827667, 833025, 833935, 844697, 872146, 878996, 879966, 883404, 890999, 893018, 897125, 897306, 898212, 902362, 903230, 904375, 907308, 918335, 923967, 927191, 934676, 938700, 945294, 954545, 963971, 969836, 973042, 973861, 978306, 990797, 992650, 992897, 995785, 1011876, 1014116, 1028230, 1029624, 1031584, 1033439, 1071713, 1073086, 1077555, 1091400, 1094190, 1098066, 1100140, 1106523, 1115576, 1124551, 1125199, 1133664, 1135476, 5566931, 6463583, 15595728, 15736860, 15926725, 16809685]"
41904766581,"[821344, 822140, 824005, 848029, 852182, 861603, 861819, 865330, 873345, 882190, 883404, 893411, 896444, 896457, 897306, 899624, 899736, 902041, 904375, 907466, 908145, 941741, 943233, 947797, 959409, 961554, 963971, 965766, 984669, 985999, 987628, 995785, 1001148, 1012587, 1014116, 1025628, 1029624, 1033046, 1038217, 1048383, 1068451, 1072523, 1077703, 1079292, 1081582, 1097497, 1098066, 1100140, 1117473, 1119761, 7443351, 10285185, 12302069, 12488030, 12524589, 12810393, 14077333, 15736860, 15924983, 15925334, 15926827, 15926864, 17249340, 17249480]"
41904766591,"[829291, 830887, 868984, 887474, 902041, 985999, 988209, 988835, 1005173, 1029743, 1099804, 1119761, 5568228, 9296919, 12301405, 12810393]"
41904766594,"[1002033, 1016800]"
42031102134,[970152]
42076871637,"[934427, 945909, 9445580]"
42076871646,"[923967, 959965, 963228, 1016800, 1046555, 1108435, 7167970, 13842089, 17330080]"
42289836262,"[826249, 859075, 883404, 885997, 896446, 899624, 941741, 948086, 971709, 983623, 1002033, 1012587, 1016800, 1022433, 1048440, 1071759, 1072724, 1096036, 1098066, 1112238, 5566931, 7167970, 12582269, 12810393, 14024950, 14024964]"
42289836267,"[879977, 891654, 917033, 926905, 1016800, 1099164, 6772684, 9831731, 9858581, 10341356, 12604679, 12810393, 13506200, 14024950]"
