BASKET_ID,words
28179547141,"[931297, 1110572]"
28210408464,"[831848, 866025, 876750, 880377, 880423, 890862, 897120, 901666, 910032, 916122, 936110, 950850, 951590, 954966, 968363, 983339, 994261, 995876, 1000753, 1013187, 1014802, 1016836, 1017838, 1022757, 1023196, 1023720, 1029372, 1031087, 1033089, 1043590, 1044078, 1058591, 1066097, 1071538, 1074868, 1088026, 1097846, 1098066, 1139471, 5568445, 5569230, 7166783, 9296870, 10452861]"
28282292927,"[904813, 992622, 994928, 995242, 1108168]"
28379137409,"[873771, 1108168]"
28405623666,"[823194, 831578, 832285, 838258, 893362, 908236, 922318, 923149, 928049, 973983, 995242, 997415, 998424, 1000753, 1017841, 1035136, 1041031, 1044078, 1055403, 1074868, 1096573, 1110218, 1119761, 6773204, 8144653]"
28571098129,"[831578, 899624, 927860, 995242, 997415, 1011920, 1036139, 1055403, 1063108, 1074868, 1082069, 1110572, 5568445, 5568721, 5585639, 5978656, 9575548]"
28638735008,"[854852, 856772, 859237, 868972, 900491, 904813, 951997, 1038145, 1044870, 1051069, 1055403, 1062002, 1070702, 1110572, 1130944, 1139471, 5568445, 5569230]"
28732873289,"[941676, 997415, 1055403]"
28757355381,"[832678, 906262, 1110572, 1119993]"
28788373500,"[851188, 868972, 928049, 933248, 958741, 968057, 992151, 995242, 997415, 1003836, 1011645, 1015785, 1017841, 1022757, 1036139, 1037894, 1039549, 1055403, 1074868, 1086814, 1103476, 1105616, 1107420, 1110572, 5566592, 5585639, 8181495, 9526313, 9881593, 9884484]"
28840629708,[1047686]
28867697149,"[839419, 965292, 997415, 1004705, 1055403, 1138292]"
28970350011,"[834103, 859237, 1037894, 1044870, 1124729, 1138292]"
28970352098,"[853041, 860441, 948833, 985181, 1055403, 1083297, 12188610]"
29034428570,"[904360, 918018, 971166, 995242, 1044078, 1081177, 1117358, 1118787, 5592094]"
29035008782,"[822739, 851188, 1082185, 1110572, 1135868, 1138292, 5568721, 6391532]"
29095003461,"[1071538, 1124729]"
29114581551,"[826952, 831855, 842886, 857719, 879504, 890862, 904105, 904813, 916122, 924834, 928049, 932340, 935570, 950863, 958382, 962229, 967613, 975588, 979746, 981748, 983210, 983572, 998424, 1005861, 1011565, 1012457, 1013187, 1025535, 1035136, 1037894, 1039287, 1044078, 1046545, 1048472, 1053629, 1092885, 1103476, 1110218, 1110572, 1113588, 1116770, 1119454, 1125382, 1128647, 5570408, 6773204, 6773230, 7462562, 8019808, 9527350, 9677949, 10457103, 12262778]"
29141664781,[1081177]
29170424543,"[995242, 997415, 1055403]"
29194592039,[1138292]
29238429017,[825541]
29276498330,"[993592, 995242, 1022757, 1138292, 5568721, 5578358, 9487373, 9487635, 9526411]"
29339454461,"[860441, 960370, 1138292]"
29352568565,[1098066]
29391873993,[12301100]
29435796916,[1138292]
29470848808,"[937725, 1044870, 1055863, 12262778]"
29507074276,[906830]
