BASKET_ID,words
27353007604,"[823530, 824080, 843464, 871500, 885430, 889383, 901060, 904360, 908283, 909130, 915086, 936594, 939546, 959830, 968417, 997363, 1007107, 1012307, 1012587, 1029743, 1042858, 1044698, 1058929, 1079228, 1096635, 1121600, 5585510, 6423739, 7024927]"
27443193619,"[868971, 913201, 936594, 954966, 976406, 979707, 1005609, 1011300, 1012587, 1081177, 1094908, 1096743, 1130581, 7024927]"
27768865355,"[888092, 1117500, 5569327]"
28179540417,"[839147, 974156, 986912, 7441391, 9570062]"
28243518349,"[821464, 833025, 840361, 845193, 845307, 850450, 856515, 858743, 868823, 878637, 882830, 905162, 905340, 909638, 913785, 926900, 930118, 930262, 930606, 935646, 948509, 952593, 974108, 977882, 988416, 995242, 995916, 1004906, 1013321, 1018077, 1018740, 1033142, 1048893, 1057762, 1058997, 1063706, 1064945, 1065835, 1069621, 1082185, 1083230, 1083328, 1084567, 1105938, 1118033, 1128608, 1130858, 1131607, 1132445, 1132771, 5582789, 5584027, 5585635, 5585639, 5588666, 5590287, 5996036, 6463445, 7139529, 8019592, 9527122, 9527396]"
28243518444,[6534178]
28537834973,"[839419, 858743, 865174, 875076, 930118, 931757, 938700, 947267, 957164, 961554, 995311, 1013321, 1031833, 1035946, 1074499, 1076271, 1076722, 1082185, 1101173, 1101175, 1105616, 1126899, 1128608, 1130777, 1131607, 7466870]"
28697934899,"[823326, 828073, 857390, 880234, 940947, 962229, 965422, 1007512, 1023720, 1066725, 1102185, 7441612, 7441670]"
28789615657,"[833025, 913785, 929628, 933918, 962474, 981760, 997128, 1034176, 1076842, 1079228, 1093403, 1096317, 1123014, 5585510, 6904925, 6919165]"
28919629804,[6534178]
29124979161,"[822339, 866211, 867668, 871337, 893258, 897125, 940332, 946273, 946977, 947267, 977499, 979746, 995055, 995785, 1000488, 1003421, 1015247, 1030040, 1034499, 1038145, 1045515, 1055582, 1069788, 1079023, 1082185, 1088191, 1113381, 1136237, 6514227, 6904925, 6919165, 8090556, 9362429, 9523058, 9527162, 10204277, 10284972]"
29170495147,"[839152, 1080307, 1092948]"
29352973576,"[1044078, 1092948]"
29528164227,"[825753, 835864, 840361, 865174, 889311, 899617, 906923, 914186, 951971, 953278, 982493, 982833, 1004906, 1011884, 1015247, 1029743, 1031833, 1045826, 1048893, 1083230, 1095393, 1118787, 1126969, 5585727, 5590287, 5995596, 6391451, 6979415, 10457128]"
29672589894,"[939636, 1050038, 1096635, 1135504, 8090532, 8090546]"
29672611859,[1079482]
29787918471,"[911017, 1037840, 1065538]"
30117904689,"[842392, 852864, 896027, 950384, 1007959, 1029743, 1030398, 1041379, 1060361, 1078666, 1114050, 5566674, 9296751, 9855015]"
31058445262,[1098285]
31317174348,"[826249, 840609, 847982, 848268, 859075, 860776, 879504, 882047, 883306, 893018, 893867, 899617, 911675, 913089, 921744, 928049, 930917, 938187, 938700, 943233, 952806, 961554, 968214, 968687, 975092, 981760, 988209, 991752, 1005217, 1008787, 1012587, 1013321, 1022003, 1029624, 1031906, 1036094, 1045121, 1045220, 1059236, 1072706, 1077490, 1079023, 1079793, 1082185, 1096728, 1101174, 1106091, 1113381, 5584027, 5584620, 5585639, 5585727, 5590287, 5592993, 6919276, 6944571, 7025249, 7025326, 8069336, 8090521, 9420254, 9445671, 9546982, 12385916]"
31390984315,[6534178]
31735190319,"[843127, 859075, 866211, 877337, 880579, 917654, 925626, 928049, 933835, 935284, 936924, 952317, 957013, 957420, 961269, 963703, 977199, 983959, 997907, 1016782, 1026334, 1029624, 1067419, 1068292, 1076056, 1076306, 1077555, 1083022, 1083721, 1087102, 1127624, 1131602, 1134522, 1137284, 5564931, 5568720, 8090532, 9526411, 9527290, 9677067, 9835223, 12130522, 12132648, 12384629]"
31932179110,"[832167, 870315, 904092, 951164, 961554, 965430, 984575, 1007796, 1034556, 1123022, 1131312, 5569471, 8160319]"
33070843699,"[840609, 847344, 859010, 870547, 873964, 880895, 883404, 893018, 916122, 934427, 934639, 938700, 947798, 948102, 981900, 985893, 1013321, 1029743, 1037337, 1082990, 1102416, 1108131, 5584007, 5584027, 5584847, 5585635, 5585639, 5585727]"
33409444163,"[826249, 847573, 849843, 871876, 882830, 885697, 893258, 911017, 912112, 931671, 933835, 944139, 948232, 971896, 971922, 974108, 981760, 1015247, 1039876, 1069788, 1087102, 1106301, 1110244, 1132771, 1134810, 5565187, 7441210, 9487385, 9527122, 9527487, 9835223, 12263692]"
33824222650,"[833025, 836281, 838136, 853788, 854405, 859075, 930118, 958208, 1029743, 1046545, 1070956, 1074711, 1129249, 1129709, 7139529, 9837782, 9858747, 10254260, 13115279, 13213058, 13510622, 13511264, 13945244]"
34103990161,"[917387, 930666, 937292, 981760, 1012514, 1015247, 1029743, 1080307, 1118033, 1127825, 1134483, 5583751, 9419961]"
34321681181,[6534178]
34850908665,[15570982]
35333693000,"[825753, 835864, 840361, 866211, 882305, 907014, 907631, 909638, 928049, 930118, 941741, 960060, 1050686, 1082185, 1083230, 1083328, 1126899, 5584620, 5585639, 5590287, 5978648, 5995596, 8068920, 10341234]"
35726900538,"[851101, 883404, 905164, 12263466, 13911530, 13986506, 16059150]"
35841310208,"[885321, 995965]"
