BASKET_ID,words
28024746632,"[822407, 823099, 840692, 843756, 845208, 846823, 875027, 883783, 887219, 891463, 894049, 897752, 908846, 912146, 916122, 924022, 945294, 964215, 965267, 970202, 970455, 978313, 998119, 999965, 1006342, 1014458, 1023720, 1034176, 1045826, 1060240, 1063898, 1070820, 1079228, 1082185, 1084412, 1088205, 1096743, 1106523, 1129535, 1138423, 5568197, 5569230, 6978854, 7129172, 7135370, 9416653]"
28106202795,"[819840, 828935, 831888, 834484, 854483, 857390, 880427, 888275, 889759, 900802, 908846, 910745, 926493, 932395, 938596, 953677, 985999, 991886, 992946, 992986, 1013167, 1022254, 1032284, 1046262, 1051516, 1082185, 1119405, 1121193, 1123086, 1137688, 8155586, 9420140]"
28154000641,[6534178]
28167621602,"[825226, 1027569, 1043187, 1057843]"
28235337053,"[849843, 872177, 874618, 880427, 883039, 887102, 907392, 925626, 935284, 978313, 994223, 1070820, 1082185, 1088205, 1106523]"
28243057650,"[819115, 822407, 833724, 834484, 840495, 848071, 849843, 860475, 872066, 875690, 878996, 902167, 918018, 925626, 932395, 942778, 944836, 970119, 1003141, 1013770, 1028816, 1037451, 1048483, 1074481, 1077496, 1079941, 1082185, 1096343, 1106445, 1128333, 1128938, 1129709, 1137100, 5569230, 5572234, 5584620, 5585635, 5585735, 5588666, 6034857, 6514160, 7169034, 8203946, 9858636, 10307182]"
28345049713,"[819840, 848071, 849843, 852035, 877447, 878996, 887102, 911454, 932395, 980984, 991747, 991886, 992946, 994223, 1006342, 1041157, 1048260, 1070820, 1082185, 1087081, 1106523, 1119405, 1121384, 1131488, 5995985, 8203949, 8205244, 9420104, 9420106, 9446216]"
28405780577,"[834484, 849843, 857390, 904997, 905414, 909714, 970745, 985999, 991747, 996795, 1012050, 1022254, 1038998, 1045826, 1070820, 1082185, 1092354, 1123086, 1130029, 6632942, 9485371, 9524511]"
28405780604,[6534178]
28571253477,[6534178]
28571253650,"[849843, 866140, 870315, 874058, 878996, 881859, 918018, 923559, 926493, 1006342, 1014475, 1016994, 1047923, 1070820, 1082185, 1106523, 8203753, 10342382]"
28675685878,"[822407, 833724, 834484, 847270, 847789, 848071, 858743, 860299, 865178, 867667, 874853, 893701, 893810, 905868, 908018, 908846, 933637, 936322, 938596, 943349, 945821, 982320, 985999, 986947, 991886, 992986, 995785, 1000341, 1003600, 1006342, 1009719, 1022254, 1023720, 1028481, 1032284, 1033234, 1042823, 1045586, 1045826, 1055582, 1060673, 1070820, 1082185, 1087605, 1088858, 1092363, 1096343, 1097761, 1118627, 1133018, 1137688, 5568179, 5568197, 5587133, 5995953, 6602729, 7024990, 8019977, 8204130, 9416653, 9553397, 10456613]"
28787968794,"[849202, 926823, 1002739]"
28787997109,"[887102, 972445]"
29019208461,"[878996, 887102, 943349, 994223, 1006664, 1070820, 1082185, 1134633, 5568197, 8181323, 10355797]"
29033856986,"[852856, 1022097]"
29035162571,"[822407, 823099, 834484, 847270, 848071, 852035, 861792, 868888, 872848, 888014, 891954, 893701, 908846, 924899, 928146, 933794, 935342, 938596, 946699, 958909, 962568, 985999, 991886, 995785, 1002178, 1006342, 1022254, 1033220, 1034028, 1049822, 1070770, 1078652, 1079941, 1082185, 1106523, 1111080, 1116180, 1121674, 1125497, 1129174, 1137688, 7024990, 7409572, 7409969, 8069230, 8118590, 9297223, 9416653, 9419487, 10121834]"
29094565147,"[891954, 986947, 992946, 1105488, 5578547]"
29170581163,"[903800, 943349, 965267, 969941, 970455, 994223, 1069990, 1082185, 1096792, 1105059, 1114435, 1121384, 1128938, 5568197, 12324952]"
29194751558,"[837270, 859010, 872177, 880427, 903800, 932000, 936594, 953155, 964215, 986947, 1010424, 1022254, 1029688, 1060872, 1070820, 1096792, 1106523, 5569230, 9190318, 12301839, 12524691]"
29273159448,"[925626, 935284, 1111080]"
29299920655,"[820788, 830526, 833724, 848071, 850058, 896106, 899203, 904092, 909510, 914190, 916847, 924022, 938596, 943286, 956297, 961756, 967307, 970202, 970260, 985999, 991886, 1020768, 1022374, 1027663, 1041259, 1048352, 1051516, 1070820, 1071342, 1078652, 1081177, 1082185, 1097909, 1102090, 1105488, 1106523, 6513658, 6633244, 7409842, 8118980, 8358383, 9297461, 9416653, 9420048, 9524511, 9527124, 9546993, 12524365]"
29352730621,[6534178]
29352730719,"[880427, 909834, 964521, 996070, 1006342, 1107808, 8175809]"
29353294560,"[887102, 1070310, 7409842]"
29507137522,"[849202, 880427, 887102, 964215, 988235, 992393, 1008739, 1082185, 1097761, 1105488, 1111080, 1128938]"
29590440646,[6534178]
29590443134,"[878611, 969941, 970455, 991886, 1006342, 1069990, 1082185, 8203720, 9420337]"
29671293158,[6534178]
29702200881,"[819840, 822985, 824957, 826969, 827271, 833724, 834484, 840692, 841249, 841697, 847270, 848071, 850157, 850389, 851183, 883783, 885677, 888014, 895910, 906631, 908846, 909306, 911454, 914957, 932395, 935284, 938596, 968759, 970119, 970202, 991886, 994223, 996795, 1004066, 1010029, 1022254, 1039348, 1046262, 1070820, 1082185, 1092446, 1101725, 1106523, 1119060, 1124908, 1129174, 1129709, 1131892, 5565151, 5568197, 5571248, 7169091, 7466852, 8118590, 9416653, 9485371]"
29712423430,"[897810, 907392, 1016994, 1046648, 1075139]"
29787625557,[6534178]
29787629909,"[892531, 1029688, 1044579, 1105059]"
30017905837,"[822985, 825313, 826969, 827271, 833724, 835406, 843558, 848071, 848471, 849202, 852035, 872177, 872848, 874853, 878157, 880427, 888463, 891393, 910745, 912503, 916122, 918410, 921920, 922083, 923559, 928342, 938596, 942778, 944836, 971507, 991747, 992986, 994223, 995785, 996114, 1001521, 1002178, 1006342, 1013167, 1013770, 1022254, 1034028, 1038024, 1044130, 1079482, 1079941, 1081177, 1082185, 1088205, 1092354, 1098248, 1106523, 1110793, 1124053, 1125497, 1125904, 1129174, 1129709, 1131488, 1132198, 1134398, 1136257, 1139216, 6552637, 6602697, 9420140, 9420337, 10456152, 12428017, 12525264]"
30036010335,"[870315, 878611, 880427, 1014292, 1022981, 1049131, 1052912, 1060872, 1061111, 1070820, 1082185, 1106523, 6979485]"
30054445032,"[887102, 958891, 1030589, 1105059, 1127624, 12524016]"
30117823713,"[953155, 969941, 7025275, 10309725, 10355978]"
30117976343,[6534178]
30174110727,"[830245, 836423, 843756, 850573, 853172, 860776, 874149, 876932, 880427, 893501, 916381, 930603, 948200, 955753, 961554, 973780, 991886, 1014206, 1053690, 1070820, 1080841, 1086274, 1098066, 1105059, 1106523, 1135222, 1137688, 1139493, 6039592, 6554544, 9487325, 9488055, 10148925]"
30241049243,[6534178]
30241049354,"[827965, 834117, 849202, 880427, 900802, 912914, 916631, 925626, 962568, 1006342, 1023202, 1070820, 1082185, 1106523, 1109516, 1115552, 1115576, 1119405, 1132198, 9487779, 12731436]"
30532280552,"[1021164, 5978648]"
30532280706,"[819840, 822407, 825313, 833724, 834484, 835098, 836500, 840692, 843756, 848071, 850058, 852035, 858042, 874853, 883783, 883819, 924352, 931757, 938596, 944836, 953677, 963868, 971507, 974923, 977873, 979884, 980984, 991886, 992946, 992986, 996070, 996795, 999517, 1005107, 1012122, 1014206, 1028481, 1030589, 1037451, 1041157, 1063140, 1070820, 1098248, 1106523, 1108982, 1129174, 1136257, 1137688, 5564906, 5566752, 5569230, 7410168, 8177622, 9420140, 12256520, 12599601, 12731436]"
30532280761,[6534178]
30627654670,"[849202, 936322, 994223, 1070820, 1106523, 1121384, 5568197]"
30662405444,[6534178]
30662405569,"[819115, 834484, 839243, 847270, 848761, 852864, 880427, 888463, 908846, 952924, 967476, 995785, 996567, 1000393, 1006342, 1013187, 1027447, 1037451, 1060673, 1080014, 1082185, 1098161, 1098844, 1137688, 1138487, 5583751, 6602209, 12262491]"
30757172573,[6534178]
30757172691,"[848471, 849202, 924899, 1010424, 1022254, 1026118, 1070820, 1082185, 1106523, 1137100, 1137688, 8203720, 12262491, 12946027]"
30822235565,[6534178]
30822820609,"[859259, 880427, 887225, 897810, 909306, 926823, 937276, 938596, 964215, 994223, 1006342, 1014475, 1016994, 1048352, 1068957, 1070820, 1077359, 1082185, 1096792, 1098844, 1106523, 1116018, 1135222, 5995985, 7166839, 7464370, 8118676]"
30954680481,"[1021164, 5978648]"
30954680665,"[822407, 833724, 857503, 868389, 880427, 885863, 889509, 891890, 906335, 914868, 920426, 934948, 943349, 956737, 973374, 985185, 990981, 991886, 995785, 1003141, 1004906, 1006184, 1010681, 1013187, 1013321, 1014206, 1025641, 1037348, 1040916, 1043064, 1043958, 1045826, 1046500, 1048068, 1062002, 1064380, 1070820, 1082185, 1106523, 1110695, 1112667, 1121369, 1121384, 1129174, 1135826, 5569230, 5978656, 8118590, 8119096, 8181355, 9297064, 9485371, 9931527, 12352204, 12524016, 12605678, 12781828, 12782182]"
31046412591,[6534178]
31058519932,"[880427, 906631, 909306, 964215, 969941, 994223, 1064380, 1070820, 1077359, 1082185, 1121384, 1131488, 10121965, 10456645]"
31097325900,"[849202, 1020208, 1077871, 1130729, 5584477, 6919128]"
31097521160,"[833724, 833866, 843756, 871548, 876256, 886926, 892859, 893676, 894447, 907014, 909387, 914190, 924352, 929657, 930917, 934948, 943349, 951590, 957736, 975644, 978332, 981086, 982181, 984087, 991397, 996795, 999965, 1004747, 1009192, 1045826, 1064797, 1067443, 1068562, 1078346, 1087766, 1098786, 1106523, 1119060, 1121369, 1127232, 8019977, 9363396]"
31097521266,[6534178]
31145285363,[6534178]
31172724590,"[846986, 880427, 887102, 925626, 958322, 1070820, 1106523, 5569374, 12352015]"
31225557379,"[972445, 994223, 1049131, 1070820, 10121965]"
31343834420,"[819115, 834932, 870315, 880427, 907392, 911454, 917772, 934948, 943349, 944167, 972445, 978313, 992946, 994223, 1004122, 1006342, 1026209, 1044078, 1055328, 1062002, 1068258, 1070820, 1082185, 1090399, 1096792, 1106523, 1122180, 1131488, 1135222, 5569157, 5569230, 6395978, 7168895, 7409842, 8019977, 8118590, 10121965, 12188380, 12188582, 12256522, 12263180, 13158992]"
31468177855,"[878252, 944167, 969333, 1048494]"
31540949045,"[868042, 878996, 879280, 889533, 902167, 919828, 943349, 944025, 957345, 959482, 975504, 987838, 994223, 997539, 999965, 1006187, 1006342, 1022254, 1034028, 1053595, 1062002, 1066731, 1070820, 1080267, 1082185, 1119405, 1125497, 1137688, 5569157, 7168895, 7409941, 7410168, 7410336, 8118702, 8181355, 8203720, 8292952, 9858920, 10121965, 12132315, 12351965, 12524016]"
31623655520,[6534178]
31624616965,"[944167, 13115569]"
31625343650,"[849202, 964215, 1012713, 1070820, 1106523, 5569157]"
31672424241,"[822985, 855288, 889509, 893701, 915586, 937476, 943349, 957345, 957376, 988235, 1010164, 1012246, 1016314, 1037096, 1048472, 1053595, 1066656, 1077689, 1078652, 1082185, 1083846, 1087081, 1101184, 1107687, 1112491, 1119196, 5981542, 6548453, 6602729, 7168895, 8018953, 8181355, 8203720, 9420122, 9445919, 12171206, 12324948, 12781498, 12781829, 12782182, 13072850, 13094723]"
31735103333,"[849202, 887102, 994223, 1091571, 1128938, 1131488]"
31769794147,[6534178]
31769794173,"[827965, 880427, 889533, 956400, 957345, 959482, 966684, 1070820, 1106523, 1121384, 6396045]"
31868989959,[6534178]
31868990017,"[847207, 878996, 891426, 907392, 936322, 943349, 957345, 978313, 983572, 994223, 1003600, 1006187, 1008547, 1010681, 1012713, 1033707, 1041032, 1059229, 1070820, 1080267, 1082185, 1106523, 1112441, 1112667, 1121384, 1128938, 1135059, 5569230, 5978656, 9420140, 12988031]"
31969287992,"[847207, 849202, 880427, 891426, 905448, 943349, 957345, 1006187, 1033707, 1036647, 1070820, 1082185, 1097761, 1106523, 1135059, 12988031]"
31993046824,"[944167, 994223, 8020151]"
31993206845,[6534178]
32008491709,"[835278, 845671, 868868, 894638, 909306, 914957, 916381, 943349, 964490, 965963, 972445, 988208, 1018600, 1029743, 1054761, 1066731, 1077373, 1109778, 1112238, 1137775, 5568228, 5580793, 6978854, 12188584, 12352248, 12988031, 13158992]"
32064982809,"[825682, 833724, 861792, 887201, 924092, 951412, 967476, 967500, 970202, 995311, 995645, 996795, 1033044, 1048472, 1051901, 1070820, 1079067, 1082185, 1097909, 1103562, 1108963, 1129709, 7410168, 9416653, 9419487, 9485371, 12524016, 12731436]"
32113715161,"[849578, 880427, 944167, 1029743, 8019977, 13115569]"
32137497998,[6534178]
32204458945,[6534178]
32204459046,"[847207, 881708, 909714, 912987, 944167, 957345, 957736, 1016994, 1029743, 1050376, 1070820, 1078329, 1082185, 1094570, 1121384, 5568197, 9419487, 9655679, 10456625, 12988031]"
32259700447,[5978648]
32259700598,"[826144, 833724, 847207, 857390, 867647, 878224, 878996, 888275, 899624, 901666, 962568, 989101, 996795, 1022097, 1022981, 1033220, 1040511, 1042564, 1045826, 1062002, 1063140, 1070820, 1078652, 1082185, 1114435, 1137688, 6961492, 8293343, 9416653]"
32259700623,[6534178]
32305355155,"[849578, 907392, 944167, 959482, 994223, 1029743, 1033707, 1070820, 6602209, 7464370, 9655679]"
