BASKET_ID,words
27720851969,[6534178]
27733092297,"[830795, 843744, 847789, 887984, 893018, 950098, 951971, 968214, 986760, 988208, 996458, 1007549, 1019028, 1070338, 1105623, 1106523, 6034953, 7167687, 8205218]"
27817006931,[6534178]
27829173840,"[1005849, 1006483, 1017982, 1131374]"
27841234239,"[843048, 1118623, 5566800, 7144377]"
27841234240,"[984803, 6547504]"
27871134164,"[829920, 839191, 849843, 864615, 871620, 882288, 883004, 893018, 906443, 907764, 923746, 936594, 951971, 976199, 985623, 986760, 989985, 1020581, 1037020, 1056609, 1071939, 1080354, 1098066, 1105623, 1106523, 1115576, 7024966, 7409971, 7410016, 8205218, 8293901]"
27871134169,"[827271, 832335, 891393, 911703, 937689, 964968, 993701, 1006438, 1088414, 5571248, 6703873]"
27937040533,[845294]
27972737810,"[848015, 939965, 950756, 966005, 1085333, 7167687]"
28069282754,"[827570, 845675, 893830, 897954, 951094, 961447, 986760, 1061412, 1114303, 1125382, 1133018, 8205218]"
28106353211,"[853178, 883004, 889731, 904360, 913785, 923746, 927191, 938700, 938858, 950756, 964968, 976955, 979792, 1000908, 1003188, 1046689, 1052912, 1071939, 1072799, 1074868, 1082185, 1128812, 1133254, 5567915, 5568854, 5570334, 5592931, 8160319, 8205218, 9396750, 10118257]"
28235514396,"[845208, 849202, 850066, 860975, 868415, 951071, 969945, 1088414, 1106523, 1118623, 5568606]"
28243192984,"[826249, 869622, 869857, 883963, 893018, 897811, 904360, 961554, 995965, 1029688, 1080110, 1084331, 1095100, 1105917, 1110057, 1118046, 5585510, 5586794, 6773115, 6978897, 8205218, 9527160, 9934800]"
28243193035,"[990297, 996506, 8020001]"
28306408803,"[825616, 826249, 864774, 910473, 964968, 966005, 968057, 986760, 993701, 1005406, 1024858, 1133018, 7167687, 8205218]"
28306408810,"[828867, 913414, 996851, 997766, 1039589, 1112598, 1138191, 6772658, 10149597, 10150148]"
28405751611,[6534178]
28417953451,"[824005, 827271, 847982, 851790, 856788, 891393, 893018, 893830, 897953, 933609, 966005, 986760, 1012315, 1027544, 1038640, 1058779, 1080110, 1082185, 1086795, 1095040, 1116007, 1122358, 1135460, 5571248, 5996054, 7167687, 7409971, 7410016, 7410215, 7410290, 8091297, 8205218]"
28511723429,"[899073, 903111, 916430, 1003178, 1060987, 1105917, 1124394, 5590737]"
28511723431,"[862794, 882941, 886370, 893501, 1028465, 1053690, 1092264, 1106523, 1135460, 5981074]"
28571220077,[6534178]
28571383301,"[827271, 859075, 891393, 965267, 993701, 1003838, 1048507, 1080110, 1084597, 1088414, 1094452, 1095307, 1106523, 1109948, 1114765, 5569230, 9194207, 9487187, 9487727, 12132077]"
28571390848,"[1013245, 1082185]"
28639078347,"[827271, 844839, 867272, 881708, 883004, 883404, 893018, 896369, 952896, 955587, 968214, 981240, 1013641, 1042021, 1046201, 1062966, 1075786, 1076161, 1094452, 1098066, 1133643, 5571248, 10204333]"
28698157683,"[839162, 890739, 902094, 948232, 1111072, 9526397, 9527549, 12262778]"
28733198777,"[892862, 933637, 1024306, 1039682, 1082185]"
28733198780,"[849202, 903931, 1038732, 1045220]"
28744703522,"[845208, 5585510]"
28789855258,"[825937, 1020297, 12132077]"
28840859034,"[827271, 871680, 875948, 883404, 891217, 891393, 891426, 898480, 920081, 951240, 968057, 993701, 1003188, 1075786, 1088414, 1101932, 1106523, 1125199, 1132018, 1135460, 5571248, 5995503, 5995609, 5996054, 6773204, 6773219, 7025203, 7442254]"
28941912401,"[849202, 908318, 1133072, 8358201]"
28970683080,"[925514, 1020297, 1022872, 1048507, 1071377, 12485319]"
