BASKET_ID,words
27101663149,[1048507]
27165356331,"[821565, 859075, 860975, 861419, 869895, 899624, 900802, 904360, 908531, 911878, 918462, 923746, 937571, 938700, 953476, 973861, 1001148, 1003188, 1005493, 1023958, 1024306, 1030819, 1033142, 1062966, 1065331, 1082185, 1088191, 1096036, 1118533, 1122732, 1133018]"
27190937011,"[844165, 861345, 1086119]"
27232081908,"[864143, 1024051]"
27232082766,"[861345, 1011572, 1098708, 1106523]"
27232082770,[873903]
27266908023,"[844165, 857612, 868764, 881391]"
27309797327,"[831517, 837644, 837865, 839353, 850290, 870547, 883963, 899624, 911319, 930385, 939636, 959830, 965821, 983584, 1001788, 1007195, 1024306, 1044078, 1050733, 1065122, 1075337, 1097075, 1128333, 1130858, 5592931, 8205218, 8249551, 9396767]"
27334321716,"[896613, 916122, 965821, 983584, 1029743, 1030981, 1050733, 1068292]"
27352216171,"[897120, 1012899]"
27352797231,"[844165, 899624, 981760, 983584, 989935, 1029743, 1043590, 1126895, 1130858]"
27352798247,"[1088191, 9445919]"
27353342464,"[970747, 1072685]"
27384542267,"[827683, 964004, 1030093, 1075998]"
27421546696,"[821867, 923746, 953104, 965821, 1050733]"
27443223151,"[923746, 1001148, 1039781, 1118533]"
27481406272,"[1071196, 1078356, 9396767]"
27481407820,"[837644, 860975, 862349, 908346, 908531, 916122, 925626, 972569, 1003441, 1007195, 1023958, 1029624, 1036743, 1082185, 1093359, 6423739, 9270757, 9396767, 9552945]"
27534902325,"[899624, 911878, 922286, 965821, 973861, 1050733, 1082185, 1098708]"
27661382350,"[831517, 837644, 845705, 852486, 856772, 862349, 870547, 907631, 908531, 912280, 961554, 971949, 995242, 1004596, 1004906, 1023958, 1050733, 1051069, 1082172, 1086119, 1096036, 1107289, 1118393, 1123842, 5583547, 5585186, 5585636, 5586642, 6464086, 8160046, 9396767]"
27709565395,"[839094, 911878, 1004906, 1050733, 9270757, 9523058]"
27757162081,"[910473, 9396767]"
27785895136,"[864143, 923746, 949616, 1022872, 1023895, 1124729, 9575449]"
27798535167,"[908988, 916122, 965821, 1007195, 1050733]"
27798537350,"[965821, 9270757]"
27865425197,"[837865, 961792, 1086119]"
27871250072,"[908988, 1050733, 1096066]"
27950312151,"[868953, 882288, 908988, 1004906, 1024306, 1044078, 1096343, 8065410]"
27950312927,"[923746, 1048507]"
28024440171,"[857855, 888145, 905986, 911878, 916122, 1004906, 1123842]"
28024440433,"[870547, 929484]"
28069396091,"[822339, 868764, 870547, 913785, 923746, 1044078, 1053690, 1088191, 1098708]"
28111015139,"[933067, 1004906, 1061220]"
28154825514,"[843935, 844179, 870547, 905986, 906643, 911878, 913184, 929484, 1004906, 1075178, 5570558, 10149597]"
28154826877,[1124077]
28167953031,[6534178]
28197722888,"[870547, 942693, 965821, 977499, 1011884, 1029743, 1096036]"
28243301956,"[844165, 864392, 868764, 923746, 973861, 1037840]"
28306531545,"[870547, 897954, 899624, 923746, 939636, 973861, 1024306, 1029624]"
28331509262,[6534178]
28344757451,"[885307, 920978, 1029743, 1080638, 10149597, 12256520]"
28379577106,"[844165, 868764, 893018, 973861, 981760, 1044078, 12188582]"
28379577772,"[959172, 1029688]"
28406040489,"[899624, 916122, 973861, 1029624]"
28601172066,"[826860, 860776, 862732, 870547, 893018, 899624, 961554, 981760, 985999, 1044078, 1053690, 1068292, 1096343, 1130029]"
28619518303,[951590]
28744835963,"[899624, 905986, 908531, 916122, 923746, 965821, 977499, 995242, 1007195, 1072685, 1084567, 1096036]"
28744837419,[870547]
28788236224,"[831517, 844165, 844179, 863449, 868764, 870547, 897120, 905986, 910032, 992826, 1029624, 1046034, 1107289]"
28853800143,"[840361, 844165, 1010214, 1077939, 1097458]"
28868111308,"[920740, 992542, 1081029]"
28886950767,"[979707, 1007195]"
28920011706,"[905986, 916122, 965821, 1068292]"
28941272800,"[837865, 844179, 854976, 896613, 897732, 904360, 908988, 916122, 965821, 994928, 1022531, 1025535, 1033142, 1046689, 1081177]"
29019470543,[952163]
29034281528,"[844165, 868764, 870547, 1030093]"
29036031851,"[822339, 870547, 946273, 965821, 973861, 1029743, 1033142, 1038663, 1046545, 1049922]"
29114995895,"[840361, 1046689, 1049922]"
29170905206,"[822339, 852486, 853095, 854852, 866528, 870547, 883963, 893018, 904098, 904360, 908988, 916122, 933067, 965821, 978751, 994928, 1004899, 1024306, 1029743, 1033142, 1046689, 1068292, 1101173, 5568382, 8205418, 9396767]"
29276951481,"[853095, 870547, 893018, 904360, 906923, 965821, 985999, 1025535, 1033142, 1038663, 1046545, 1068292]"
29353581416,"[866528, 870547, 939636, 965821, 982790, 1010079, 1029743, 1046545, 1046689, 1049922, 1082172, 1096036, 1128333, 9707325]"
29507408750,"[821565, 831517, 879504, 923746, 925626, 1024875, 1055168, 8065410]"
29672950136,[960318]
29702465135,"[861494, 923746, 1046689]"
29738738397,"[1048507, 1049922]"
30018166769,"[866528, 916122, 923746, 965821, 1001148, 1002097, 1029624]"
30035675093,"[1048507, 6463949]"
30036306318,"[899624, 923746, 965821, 1029624, 1033142]"
30039136735,[870547]
30055321958,"[827683, 856128, 870547, 896862, 899624, 908531, 916122, 923746, 962568, 973374, 973861, 995242, 1070015]"
30503850005,"[828557, 893018, 951590, 979707, 981760, 995242, 1009848, 1076467, 5568378]"
30503850532,"[862276, 929484, 981760]"
30503851596,"[866172, 951590, 1051323]"
30515468309,"[870547, 961458, 962568, 964356, 965821, 979707, 1009848, 1107289, 5996054]"
