BASKET_ID,words
28024298670,"[5996588, 6424286]"
28024907758,"[890513, 1076056]"
28024908611,[6424469]
28081312466,"[1072330, 1128665]"
28093282684,[7441391]
28106352985,[1083254]
28110893760,[910151]
28154702493,[890513]
28154702519,[1037894]
28179782518,[1118393]
28179783065,[7169034]
28235513011,[1076056]
28235514261,"[1122268, 10121894]"
28331710014,"[966103, 1010590, 1076875, 1114483, 1126899, 5978656, 6548595]"
28364572749,[7441391]
28920322455,"[1142047, 1396606, 6634442, 6637023, 6813740, 8018777, 10151160, 10312431]"
29673360754,[1404121]
30531850867,"[841841, 874058, 895540, 965292, 994928, 1056651, 1076875, 1096817, 1118614, 1126899, 10204087]"
30822388613,"[819518, 834484, 847270, 870177, 873654, 902167, 908846, 957232, 962568, 968215, 979733, 995785, 1033220, 1054992, 1058997, 1064816, 1081177, 1081579, 1100691, 1118012, 1127758, 7409971, 9836571, 9837565]"
30930438215,"[823565, 875516, 1076875, 1131374, 1139199, 6513983, 12731579]"
30971871393,[6534178]
31336440039,"[893867, 965292, 1125530, 1125943, 1133254, 5568568, 9837320, 9837842]"
32204603617,"[827047, 984677, 987562, 993441, 1012122, 1029817, 1076875, 1095652, 1125530, 1135106]"
32614941189,[1404121]
32630425394,"[1037894, 1073086, 10148931, 13842224]"
32744458699,"[888614, 939119, 963562, 1081177, 1095329, 1118012, 1126899, 9885305, 13448287]"
32873145007,[1096099]
32932548377,"[908846, 924834, 944137, 967948, 1045445, 1125382, 1126899, 5575041]"
32956835006,"[847573, 5978648]"
33016038232,"[837270, 1058997, 13007328]"
33316306752,"[832989, 949116]"
33655875023,"[854852, 865178, 870111, 908775, 920025, 921836, 964262, 977882, 994928, 995785, 1021935, 1119946, 13213442]"
33660058129,"[854852, 903325, 1076875]"
34103620503,"[1126899, 13008091]"
34859263089,"[2522612, 2596917, 2669776]"
35109143352,[1076875]
35386623319,"[920308, 1039028, 1053058, 1076875]"
35665618013,"[1031255, 1039028, 1076875, 1125530, 1126899]"
35666265018,"[824122, 6423848]"
35891697846,"[969771, 1076875, 1084310, 13382349]"
40186665771,[1126899]
40210986114,"[1126899, 14025185]"
40374396473,"[854852, 1076875]"
41466741804,"[974688, 1068562, 1126899, 8358895, 15716677, 17106033]"
41545288441,"[835098, 875413, 944137, 963502, 991959, 992153, 1010424, 1076875, 1133312, 15927505]"
41758233334,"[843210, 854852, 864941, 891405, 921836, 930938, 939346, 995785, 1012284, 1037089, 1076875, 1108844, 1126899, 1132343, 1135310, 8156026, 8248997, 13416167, 15596307, 15972327]"
42237932828,"[850834, 934635, 985524, 992192, 995785, 1120085, 1126899, 7168233, 8118797]"
