BASKET_ID,words
27480971091,"[944419, 967762, 1062966, 1071171, 1128900]"
27480971094,"[821292, 823819, 7142556]"
27888686765,"[984677, 1133075]"
28009075722,"[839849, 847270, 975613, 1128900, 7142556]"
28023340661,"[999971, 1024306]"
28106031187,[7142556]
28153810293,"[1121603, 1133018]"
28235393078,"[981760, 1106523]"
28405836098,"[839849, 6533362]"
28511630020,"[896465, 1081189]"
28675143466,"[844179, 857597, 918335, 1117358]"
28675165116,"[1050238, 8090532]"
28789737997,"[849843, 935990]"
28853595539,"[871162, 923746, 995242]"
28867818409,"[844165, 931532]"
29033862311,"[867340, 868660, 874854, 888014, 949875, 956486, 993310, 1133018]"
29034476333,"[827683, 981944, 1043590]"
29034998146,"[823990, 832270, 834117, 835243, 845537, 847982, 858649, 890269, 890739, 900491, 904023, 908036, 912914, 917494, 934697, 937406, 949875, 978974, 981760, 992300, 1005186, 1036432, 1037863, 1051323, 1067011, 1073596, 1086483, 1118598, 1120009, 5995246, 5995316, 8203851]"
29035800204,"[871162, 905539, 1128900]"
29095050602,[1015247]
29276540646,"[857381, 986912, 999971, 1040807, 1070015, 1076769]"
29276541096,[927019]
29470890526,[931532]
29507195010,"[846301, 997309, 999971, 1043006, 1095700]"
29528126894,"[831390, 885858, 920367, 955043, 971165, 1074271, 1118393, 12325184]"
29671270249,"[821292, 885290, 944172]"
29672735005,"[840764, 874736, 1062425]"
29787685029,"[995242, 1106589]"
30034815328,"[870249, 999134, 1038721]"
30174170083,"[860439, 871162, 1128900]"
30175950374,"[823915, 1050079, 12330306]"
30202325029,"[878710, 1040693, 1102959]"
30531195837,[859665]
30579621076,"[829438, 871162, 955043, 7142556]"
30673705295,[1001908]
30700336068,"[984425, 995785, 1008626, 1080601, 1098815, 5571749]"
30792805126,"[871162, 7142556]"
30845590227,"[957232, 981760, 995242]"
31020031433,"[871162, 995242]"
31032560060,"[1004001, 1082185, 1128900, 7142556]"
31134535121,"[998690, 7142556]"
31134535131,[8203451]
31198700070,"[995242, 1022254, 1082185]"
31343651101,"[822677, 998690, 1043006, 1055772, 1078116, 7142556]"
31833920185,"[917393, 7142556]"
31834150835,[1090701]
31920101621,"[825208, 835239, 849843, 859592, 862725, 903325, 906502, 907128, 908318, 912112, 930179, 947654, 954722, 963238, 970030, 981760, 998843, 1014206, 1018364, 1026118, 1034837, 1048419, 1050543, 1060307, 1100137, 1116460, 1118393, 5566209, 6979427, 8203834, 8204232, 8293385, 9575181]"
31932320029,"[996750, 6602447]"
31969336159,"[942088, 964004, 991948]"
31993049904,"[845208, 903325, 942088, 1004906, 1032338, 1051069, 1061982, 1112387, 9575181, 9837544, 9837637, 12731808]"
32090396237,"[1092092, 7142556]"
32231785352,"[842426, 884686, 903191, 995242]"
32305140415,"[845109, 1093721, 7142556]"
32445868169,[9297305]
32478395785,"[986912, 6534521]"
32478395787,"[870249, 968200, 7142556]"
32630050035,"[840361, 889618, 898980, 909894, 969205, 1050618, 1068719, 1133018, 5563934]"
32671460932,[896938]
32672200083,"[819765, 825751, 842426, 854656, 855544, 857283, 859075, 863447, 878445, 879966, 903230, 923746, 925483, 926804, 932006, 937292, 972143, 972569, 1006184, 1011884, 1041177, 1044078, 1071939, 1072685, 1079023, 1095700, 1096036, 1108070, 1111072, 1127758, 1128900, 12731703]"
32811817073,"[1025911, 7142556]"
32823685043,"[878445, 995242]"
32931750228,[1065955]
32932315699,"[1006184, 1007191]"
32957080103,"[844165, 849843, 853317, 872021, 934697, 1042907, 9270796]"
33041580154,"[878445, 988824, 995242, 1076056, 1122085, 1128900, 7142556, 9297474]"
33180190169,"[823990, 845109, 878445, 969205, 995242, 1076056, 1103824, 1128900, 7142556, 9526311]"
33239650106,"[823704, 845109, 846760, 870249, 878445, 899682, 923746, 930666, 981086, 984677, 999971, 1043751, 1065955, 1077383, 1095700, 5592694]"
33329300002,"[889731, 984677, 12523702]"
33329930299,"[988824, 989985]"
33770495012,"[847789, 957521, 1042697]"
33944836189,[6534178]
