BASKET_ID,words
28069471432,"[819978, 827656, 951590, 1055474, 6464056]"
28093206213,[6514280]
28110683089,"[906262, 997200]"
28110804600,[6534178]
28167666215,"[826597, 826860, 837518, 840361, 844179, 849701, 857638, 859010, 868971, 870608, 874972, 878996, 886103, 886703, 895295, 897125, 908273, 914318, 927291, 940947, 946273, 958208, 961554, 962206, 970605, 976955, 985119, 988791, 1011779, 1026346, 1029743, 1031923, 1037863, 1042544, 1051468, 1055956, 1056509, 1056762, 1070214, 1070409, 1072799, 1074333, 1078314, 1082185, 1084949, 1096817, 1097661, 1097704, 1136397, 5590613, 5591083, 5981074, 6039859, 7410186, 9883862]"
28235417895,[6534178]
28243121273,[6534178]
28345129308,[6534178]
28379658895,"[945302, 957828, 9885359, 12187493]"
28511646274,"[904493, 962522, 991951, 1034290, 1135868]"
28511646277,"[902644, 1100834, 1132948]"
28512216085,"[824555, 865174, 866227, 883003, 900491, 921744, 951526, 951590, 985119, 1029743, 1036432, 1042697, 1053763, 1067133, 1070409, 1132771, 1136397, 5590613, 5981074, 6463464]"
28537673428,"[874736, 1088835, 1092026, 1132770]"
28601556791,"[857336, 997200, 1135868]"
28619593744,"[5568445, 9885359]"
28648482546,[6534178]
28675438750,"[1032658, 1055596, 1061334, 1107960]"
28698348653,"[908531, 910151, 920833, 1062973, 1134292]"
28790675701,"[1128399, 9885359]"
28790675705,"[822677, 850066, 9655101]"
28867911283,"[962522, 9885359]"
28867915689,"[962522, 1034290, 1120085, 9575398]"
28887010724,"[1026346, 8090509, 8090519, 8090532]"
28919468730,"[907418, 1086713]"
28919468732,[920833]
29034669592,"[5590613, 12453112]"
29035237209,"[9883862, 9885359]"
29035512625,[6534178]
29095241451,[1026346]
29125426418,[6534178]
29141814272,"[891134, 1001277, 1026058, 9526323]"
29170667094,"[827177, 843450, 946839, 965267, 1009246, 1017299, 1018007, 1025650, 1086286, 1090666, 1092869, 1133072]"
29183398997,[1061339]
29183399015,[1037894]
