BASKET_ID,words
28081195754,"[1051305, 1072576]"
28788555039,"[832678, 836634, 844685, 847573, 849098, 856207, 857849, 860528, 866323, 881074, 891463, 893851, 894425, 917494, 945779, 964221, 965701, 982532, 1000970, 1015141, 1017254, 1019862, 1029743, 1031892, 1053763, 1071939, 1074697, 1096036, 1101173, 1104604, 1113588, 1115084, 1118598, 1121410, 1126704, 1126870, 1133556, 1137346, 5564931, 5995246, 7442180, 8276172, 9296853, 10456404]"
30578530771,"[822407, 859026, 867667, 870894, 894886, 931777, 939602, 943088, 969463, 1041119, 1066097, 1092552, 1121410, 1122358, 1132789, 5568445, 5568489, 5569845, 6533293, 6533681, 6534143, 6534404, 6534480]"
31058510572,"[1005186, 1076056, 1115084, 1120297, 1124729]"
31424135315,"[852793, 925258, 1005186, 1085604, 1095275, 1118393]"
32759852221,[13842224]
32849075314,"[885750, 1106186, 10342102]"
32872400673,"[866227, 1106186]"
33065530374,"[986394, 1005186, 1085403, 1085604, 5573812]"
33070515355,"[879755, 1005186, 5584847, 9396664]"
41678971177,"[822524, 825994, 829685, 841037, 896613, 912681, 926422, 961447, 993327, 1005186, 1025581, 1026737, 1040842, 1063207, 1078346, 1131400, 1139216, 5583623, 6544219, 6548129, 6704062, 18005961, 18006036, 18006037]"
41678971253,"[956902, 1119784, 15717057, 18006036, 18006037]"
