BASKET_ID,words
27314175023,"[859154, 920109, 951590, 995242, 1117186, 5978648]"
27334045675,"[844165, 851066, 909086, 989101]"
27334046821,"[845265, 877498, 917384, 942565, 955797, 1009187, 1057797, 1097737, 5568378]"
27352495254,"[979448, 1004436, 9245417, 9337581, 9487606]"
27620162103,"[935959, 950935, 1080414]"
27661131356,"[860703, 1106523]"
27661131357,"[1055863, 7410336]"
27721090924,"[885863, 949124, 1020581, 1082141, 1105301, 1138443]"
27774168198,[6534166]
27785591834,[5590977]
28235318844,"[828737, 839753, 845705, 849931, 853904, 868953, 904375, 911878, 914513, 917494, 918948, 920308, 956609, 957736, 959449, 967395, 968072, 973673, 989075, 1003421, 1004436, 1004906, 1012330, 1012873, 1013321, 1020581, 1027371, 1030819, 1036432, 1043494, 1050851, 1053763, 1072721, 1079541, 1095068, 1098066, 1098785, 1105034, 1112598, 1113588, 1114157, 1123556, 1124694, 1131550, 1134294, 5584947, 5979156, 7410342, 8091089, 9527257, 10149125, 10311907]"
28242928683,"[890513, 912684, 990941, 1007269, 1080414, 1088826, 1090666, 1102959]"
28243570766,"[868015, 869857, 879528, 914190, 916654, 927191, 961554, 983050, 999104, 1001827, 1012330, 1028944, 1094190, 1095318, 1098785, 5591538, 6443018, 6978886, 6979253, 7410336, 8249432]"
28306222323,"[1021225, 1055857]"
28345027367,"[871402, 876932, 957951, 965267, 1101449, 1104056]"
28536718217,"[855350, 1054047, 1139216]"
28600731148,"[879755, 898342, 916381, 967395, 983659, 1012137, 1053690, 1085604, 1112598, 1132652, 1133018, 6704088, 10121610]"
28788755837,"[924804, 983659, 1080429, 1106523, 1127831]"
29125038437,[1042942]
29221550733,"[826249, 833709, 853172, 859191, 861701, 871756, 878302, 932863, 1050851, 1056746, 1089023, 1131607, 7167218]"
29276639604,"[828219, 834117, 838733, 842707, 845307, 845537, 855468, 860776, 861013, 868971, 874643, 878996, 896446, 900491, 903350, 907631, 917494, 929484, 933835, 938300, 940139, 943076, 948756, 951590, 960110, 961554, 964262, 973673, 985999, 992622, 996156, 1003421, 1014999, 1029513, 1029877, 1043494, 1048563, 1050131, 1050229, 1051468, 1055863, 1066097, 1068719, 1070845, 1075398, 1095032, 1108168, 1119248, 1127831, 1130985, 1134161, 5564986, 5591170, 6464166, 7410336, 8118676, 9296955, 12185599, 12301405]"
29276639612,"[983659, 1106523]"
29276677147,"[851913, 1023473, 1037340, 1102959]"
29311722996,"[936846, 1092264]"
29352705876,"[904236, 956812, 970669]"
29353271613,"[851913, 875027, 890513, 928717, 1012330, 1094371, 1135932, 10121958]"
29353873515,"[826249, 826842, 855468, 856128, 861701, 866355, 868745, 878979, 882441, 887661, 906923, 908273, 912171, 917494, 919534, 933835, 943827, 951412, 951590, 952981, 961554, 967395, 977033, 1003421, 1012330, 1015048, 1022984, 1024306, 1034405, 1050851, 1057102, 1068719, 1077373, 1091631, 1095068, 1104414, 1110218, 1110695, 1120741, 1127831, 1135932, 7168417, 9194664, 9487366, 12325184]"
29471311196,"[890513, 932298, 944486, 951590, 1035347, 1044500, 1080414, 1126890]"
29484696037,"[9673266, 10456152]"
29507117979,"[825621, 838733, 860776, 865569, 866755, 882830, 892844, 893851, 895039, 904236, 909666, 916654, 920308, 932298, 951590, 975644, 986912, 990593, 992622, 994868, 995785, 1004436, 1012330, 1023473, 1028944, 1029624, 1029894, 1043751, 1055863, 1056746, 1071939, 1076056, 1080850, 1095040, 1105488, 1108168, 1120559, 1120741, 5592931, 6772672, 8160319, 8249432, 9526624]"
29507118020,[6534178]
29712555817,"[830750, 844165, 865569, 866140, 868764, 879876, 882830, 888014, 889731, 890513, 893221, 907631, 914190, 916122, 916654, 917494, 926646, 932298, 936322, 939831, 941741, 951197, 951590, 951593, 961792, 988421, 989075, 1012330, 1024120, 1025383, 1027725, 1029894, 1037340, 1039589, 1042438, 1043494, 1048272, 1050851, 1052046, 1056746, 1070015, 1076056, 1082185, 1084551, 1096945, 1105488, 5978656, 6533191, 7025193, 8249432, 9296926, 9527159, 9677152, 10204392, 12188362, 12188584, 12428216, 12577242]"
29738443482,"[843076, 949454, 998828, 1059820, 6534035, 7443484, 8091160, 8119303]"
29773371869,"[869260, 875771, 892222, 893162, 947318, 1031204]"
29807736273,"[896974, 1004436, 1041453, 1077490, 1081853, 1108168]"
30017716677,"[883404, 909086, 1021225, 1095998, 7410336, 12524799]"
30032458615,"[936322, 1109376]"
30033040705,"[1031682, 1051781, 1077975]"
30034746147,"[824782, 826249, 855468, 859075, 866211, 870315, 885863, 888835, 897724, 917494, 933835, 934427, 951197, 951221, 951590, 989075, 999581, 1004354, 1004436, 1013321, 1022843, 1042438, 1050851, 1053763, 1056536, 1070076, 1070702, 1070845, 1082665, 1085095, 1093730, 1098066, 1104882, 1118598, 1119879, 1126890, 1127831, 1128016, 1134414, 5995445, 12301405, 12384063, 12384076, 12577242]"
30035337096,"[965860, 9677516]"
30036421182,"[838186, 1088191]"
