BASKET_ID,words
28024516452,"[832311, 844932, 866211, 885023, 888711, 911878, 912125, 938841, 951412, 958647, 963835, 966695, 1013132, 1028944, 1036325, 1068719, 1082185, 1135460, 1136303, 5564948, 5567428, 5996611, 6904667, 8203753, 9655708]"
28406111301,"[824546, 824789, 830157, 841228, 841321, 844792, 844818, 852145, 869916, 891141, 892920, 895268, 897125, 900958, 907014, 909249, 911878, 913201, 920002, 923388, 963835, 974177, 981760, 995785, 1004906, 1013572, 1021427, 1034028, 1057166, 1057306, 1059527, 1066272, 1069306, 1091323, 1100869, 1105856, 1112097, 1112333, 1122545, 1127179, 1129128, 6039661, 6396391, 6552125, 7430791, 7443460, 8158002, 9194532, 9242492, 9445919, 9485347, 9526569, 9527324, 10121458, 10344714]"
28790660880,"[826060, 896862, 931579, 970119, 1032512, 1109295, 1113141, 1125271, 1128477, 1130375, 6602590, 6773232]"
28919471126,"[866211, 882941, 893811, 902238, 904777, 916122, 933609, 954424, 962568, 962777, 982393, 994928, 1007195, 1024306, 1030819, 1032512, 1051516, 1059527, 1093571, 1100379, 1102955, 1135460, 5566321, 5584027, 5588666, 10457238]"
28941960495,"[891954, 953377, 985999, 992529, 1041031, 1082185, 1101175, 1102949, 1122545, 9707007]"
29251191515,"[827919, 843206, 872137, 928269, 929363, 998444, 1010409, 1023720, 1037507, 1039682, 1062128, 1068719, 1076325, 1117393, 1117899, 1136719, 5584027, 5585635, 5587133, 5588666, 7443469]"
29773487575,"[836425, 844792, 882941, 897953, 920724, 1013132, 1019011, 1043223, 1114604, 1122545, 1133072, 6034221, 9655716]"
30033386777,"[835530, 836425, 865026, 918335, 923692, 951412, 961620, 985999, 1039682, 1077555, 1082185, 1089392, 1110743, 1135834, 1136361, 5978656, 8203720, 9833335, 10204392, 10204393, 12263279, 12605960]"
30530897020,"[821556, 837569, 840361, 855874, 857849, 866755, 866878, 872137, 924352, 929751, 951412, 955288, 961554, 967083, 985185, 986912, 993768, 1002771, 1013572, 1019883, 1059527, 1065819, 1082185, 1090676, 1095275, 1106601, 1110764, 1129128, 1135460, 5563739, 7024875, 9220585, 9446699, 9705473, 9882305, 10121965, 10285144, 12263035, 12263464, 12352293]"
30628001468,"[833260, 879528, 945662, 1018991, 1045150, 1062710, 1082185, 1112238]"
30686936605,"[1021164, 5978648]"
30686937165,"[822785, 831712, 832311, 852145, 866211, 884756, 890511, 944223, 951412, 951954, 959172, 960791, 961620, 962568, 967184, 995852, 998444, 1030232, 1047226, 1048483, 1051516, 1053690, 1067052, 1069796, 1094955, 1098066, 1098487, 1112333, 7410212, 7410272, 7410342, 7441926, 10254736, 12263035, 12263279, 12604568, 12757280]"
30972066167,"[849466, 906643, 912457, 918025, 974336, 976199, 1024489, 1034028, 1067052, 1085031, 5567009, 5995312, 6463899, 9802857, 12605075]"
